Success,Strength,Portal_Name,Sector,Subsector,Industry,State,Security_Type,Women_Led_PIPR,Target_Raise,Total_Invested_Raised,Min_Investment,Max_Investment,Pre_Issue_Market_Cap
0,1,AngelList,Financial,Crowdfinance,Crowdfunding,NV,Equity,FALSE,"2,900,000",0,0,0,"6,000,000"
0,1,AngelList,Services,Real Estate Services,Real Estate Search,NY,Equity,FALSE,"250,000",0,0,0,"10,000,000"
0,1,AngelList,Services,Health & Fitness,General Health & Wellness,CA,Debt,FALSE,"500,000","50,000",0,0,0
0,1,AngelList,Technology,Social Technology,Social Media,NY,Debt,FALSE,"750,000",0,0,0,0
0,1,AngelList,Services,Real Estate Services,"Real Estate, Other",DC,Convertible Debt,FALSE,"250,000",0,0,0,"2,500,000"
0,1,AngelList,Services,Advertising Services,Advertising,MA,Convertible Debt,FALSE,"200,000","125,000",0,0,"2,000,000"
0,1,AngelList,Services,Travel & Transportation,Space Travel,CA,Equity,FALSE,"4,000,000",0,0,0,0
0,1,AngelList,Technology,Communications,Networking & Communication Devices,CA,Equity,FALSE,"1,000,000","80,000",0,0,"5,000,000"
0,1,AngelList,Financial,Trading & Exchanges,Trading,CA,Equity,TRUE,"5,000,000","1,080,000",0,0,0
0,1,AngelList,Services,Social Economy,Social Commerce,CA,Equity,TRUE,"250,000",0,0,0,"2,500,000"
0,1,AngelList,Services,Health & Fitness,General Health & Wellness,CA,Equity,FALSE,"150,000","25,000",0,0,"3,300,000"
0,1,AngelList,Services,Travel & Transportation,Travel & Tourism,IL,Equity,FALSE,"750,000",0,0,0,"700,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Auction",FL,Debt,FALSE,"2,500,000",0,0,0,0
0,1,AngelList,Services,Real Estate Services,"Real Estate, Other",UT,Equity,FALSE,"50,000",0,0,0,"1,000,000"
0,1,AngelList,Services,New Media,Digital Media/New Media,GA,Equity,FALSE,"90,000",0,0,0,"275,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Specialty Retail",NY,Convertible Debt,FALSE,"650,000",0,0,0,"4,500,000"
0,1,AngelList,Technology,Computer Analytics,Recommendation Engine/Matching Services,NY,Debt,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Services,Marketing,Social Media Marketing,FL,Equity,FALSE,"20,000",0,0,0,"80,000"
0,1,AngelList,Financial,Investment Services,Investment Management,CA,Convertible Debt,TRUE,"675,000",0,0,0,"6,000,000"
0,1,AngelList,Technology,Tech. Research & Development,Green Technology,CA,Equity,FALSE,"1,200,000","100,000",0,0,"6,200,000"
0,1,AngelList,Healthcare,Healthcare Management,Specialized Health Services,MD,Debt,TRUE,"400,000","40,000",0,0,"5,000,000"
0,1,AngelList,Technology,Computer Software,Business Software & Services,TX,Convertible Debt,FALSE,"800,000","75,000",0,0,"8,000,000"
0,1,AngelList,Services,Traditional Media,Publishing,CA,Debt,FALSE,"200,000","75,000",0,0,"3,500,000"
0,1,AngelList,Technology,Computer Software,App Software,CA,Equity,FALSE,"1,000,000",0,0,0,"10,000,000"
0,1,AngelList,Financial,Crowdfinance,Crowdfunding,CA,Convertible Debt,FALSE,"750,000",0,0,0,0
0,1,AngelList,Technology,IT Services,Healthcare Information Services,NC,Convertible Debt,FALSE,"100,000",0,0,0,"2,000,000"
0,1,AngelList,Technology,Communications,Chat & Video Chat,NY,Equity,FALSE,"6,000,000",0,0,0,"45,000,000"
0,1,AngelList,Consumer Goods,Leisure Goods,Toys & Games,VA,Equity,FALSE,"150,000",0,0,0,0
0,1,AngelList,Services,Social Economy,Social Commerce,IL,Convertible Debt,FALSE,"500,000",0,0,0,0
0,1,AngelList,Healthcare,Pharmaceuticals,Medical Marijuana Producers,CO,Convertible Debt,FALSE,"500,000",0,0,0,"60,000"
0,1,AngelList,Commerce & Industry,Business Services,"Business Services, General",CT,Equity,FALSE,"500,000",0,0,0,"2,500,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Apparel & Accessories",NY,Equity,TRUE,"100,000",0,0,0,0
0,1,AngelList,Healthcare,"Med. Equipment, Supplies & Svcs.",Diagnostic,PA,Convertible Debt,FALSE,"1,650,000","1,135,000",0,0,"5,000,000"
0,1,AngelList,Services,Advertising Services,Advertising,CA,Equity,TRUE,"100,000",0,0,0,"20,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Apparel & Accessories",CA,Equity,FALSE,"500,000",0,0,0,"2,000,000"
0,1,AngelList,Technology,IT Services,Finance & Banking IT Services,NY,Equity,FALSE,"1,000,000","710,000",0,0,"2,500,000"
0,1,AngelList,Technology,Communications,Chat & Video Chat,NY,Equity,FALSE,"1,250,000",0,0,0,"5,000,000"
0,1,AngelList,Services,Artistic Services,Music Services,MD,Equity,FALSE,"2,198",0,0,0,800
0,1,AngelList,Services,New Media,Digital Media/New Media,NY,Debt,FALSE,"250,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,App Software,NY,Equity,FALSE,"750,000",0,0,0,"3,500,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"100,000",0,0,0,"2,000,000"
0,1,AngelList,Technology,Games & Sports,Online & Mobile Gaming,CA,Convertible Debt,FALSE,"250,000",0,0,0,0
0,1,AngelList,Services,Real Estate Services,"Real Estate, Other",MN,Equity,FALSE,"225,000","22,500",0,0,"4,400,000"
0,1,AngelList,Consumer Goods,Home Electronics,Mobile & Accessories,HI,Equity,FALSE,"10,000,000",0,0,0,"300,000"
0,1,AngelList,Technology,Computer Software,App Software,SC,Convertible Debt,FALSE,"200,000",0,0,0,"1,019,226"
0,1,AngelList,Financial,Crowdfinance,Crowdfunding,CA,Convertible Debt,FALSE,"500,000","179,000",0,0,0
0,1,AngelList,Healthcare,"Med. Equipment, Supplies & Svcs.",Medical Instruments & Supplies,NY,Debt,FALSE,"465,000",0,0,0,0
0,1,AngelList,Financial,Crowdfinance,Marketplace Lending,CA,Convertible Debt,FALSE,"500,000","75,000",0,0,0
0,1,AngelList,Services,Health & Fitness,General Health & Wellness,CA,Convertible Debt,FALSE,"750,000","245,000",0,0,"6,000,000"
0,1,AngelList,Technology,IT Services,Finance & Banking IT Services,CA,Equity,FALSE,"1,000,000",0,0,0,"4,027,500"
0,1,AngelList,Services,General Entertainment,Nightlife,CA,Equity,FALSE,"10,000",0,0,0,0
0,1,AngelList,Services,Travel & Transportation,Travel & Tourism,CA,Equity,TRUE,"1,000,000",0,0,0,0
0,1,AngelList,Services,Travel & Transportation,Transportation Services,CA,Equity,FALSE,"250,000",0,0,0,"2,000,000"
0,1,AngelList,Services,Marketing,Personal Branding,CO,Equity,FALSE,"650,000","150,000",0,0,"4,000,000"
0,1,AngelList,Services,New Media,Digital Media/New Media,CA,Equity,FALSE,"1,000,000",0,0,0,"5,000,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Apparel & Accessories",CA,Convertible Debt,FALSE,"300,000","15,000",0,0,"5,000,000"
0,1,AngelList,Technology,Tech. Research & Development,Green Technology,CA,Equity,FALSE,"800,000",0,0,0,"3,200,000"
0,1,AngelList,Services,New Media,News & Content Aggregation,CA,Convertible Debt,FALSE,"200,000",0,0,0,"5,000,000"
0,1,AngelList,Financial,Alternative Assets,Venture Capital,TX,Equity,FALSE,"10,000,000",0,0,0,0
0,1,AngelList,Technology,Tech. Research & Development,Green Technology,CA,Equity,FALSE,"2,000,000",0,0,0,"10,000,000"
0,1,AngelList,Healthcare,Research & Development,Biotechnology,CA,Equity,FALSE,"2,000,000","10,000",0,0,"35,000,000"
0,1,AngelList,Services,Education,Education K-12,NY,Equity,FALSE,"500,000",0,0,0,"6,000,000"
0,1,AngelList,Services,New Media,News & Content Aggregation,NY,Convertible Debt,FALSE,"1,000,000",0,0,0,"10,000,000"
0,1,AngelList,Services,Education,Education K-12,NY,Equity,TRUE,"250,000",0,0,0,"500,000"
0,1,AngelList,Technology,Social Technology,Crowdsourcing,IL,Convertible Debt,TRUE,"150,000",0,0,0,"5,000,000"
0,1,AngelList,Technology,Computer Software,Internet of Things (Real-World Indexing),CA,Equity,FALSE,"500,000",0,0,0,"2,000,000"
0,1,AngelList,Services,Education,Education K-12,IL,Equity,TRUE,"750,000","250,000",0,0,"2,000,000"
0,1,AngelList,Technology,IT Services,Healthcare Information Services,NY,Convertible Debt,FALSE,"750,000","25,000",0,0,0
0,1,AngelList,Technology,Computer Software,SaaS,MA,Equity,FALSE,"750,000","405,000",0,0,"4,000,000"
1,1,AngelList,Services,Marketing,Predictive Marketing,CA,Convertible Debt,FALSE,"315,000","370,000",0,0,"14,900,000"
0,1,AngelList,Services,Artistic Services,Music Services,NY,Convertible Debt,FALSE,"300,000","100,000",0,0,"30,000"
0,1,AngelList,Consumer Goods,Personal Goods,Clothing,CA,Equity,TRUE,"100,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Photo Sharing,CA,Debt,FALSE,"200,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,SaaS,NY,Equity,FALSE,"3,000,000",0,0,0,"15,000,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Specialty Retail",TN,Equity,TRUE,"10,000",0,0,0,"10,000"
0,1,AngelList,Technology,Computer Software,App Software,CA,Equity,FALSE,"50,000",0,0,0,0
0,1,AngelList,Financial,Payment Services,Payment Processing,NY,Debt,TRUE,"300,000",0,0,0,"8,000,000"
0,1,AngelList,Technology,Computer Software,App Software,NJ,Equity,FALSE,"425,000",0,0,0,"3,500,000"
0,1,AngelList,Consumer Goods,Household Goods,Green Products - Household,CA,Equity,FALSE,"250,000",0,0,0,"1,000,000"
0,1,AngelList,Services,Marketing,Market Research,CA,Equity,FALSE,"500,000",0,0,0,"3,000,000"
0,1,AngelList,Healthcare,Pharmaceuticals,Drug Manufacturers,CO,Convertible Debt,FALSE,"2,000,000",0,0,0,0
0,1,AngelList,Services,Health & Fitness,General Health & Wellness,FL,Equity,TRUE,"100,000",0,0,0,"2,000,000"
0,1,AngelList,Technology,Social Technology,Crowdsourcing,NY,Equity,FALSE,"100,000",0,0,0,"100,000"
0,1,AngelList,Services,Education,Education K-12,NY,Equity,FALSE,"500,000",0,0,0,"2,500,000"
0,1,AngelList,Technology,IT Services,Finance & Banking IT Services,WI,Equity,FALSE,"175,000",0,0,0,"3,500,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Services,Consumer Services,Loyalty & Coupon Services,MO,Equity,FALSE,"1,200,000",0,0,0,"6,650,000"
0,1,AngelList,Financial,Virtual Currencies,Virtual Currency,MO,Equity,FALSE,"500,000","50,000",0,0,"5,000,000"
0,1,AngelList,Technology,Business Development,Enterprise Software,CA,Convertible Debt,TRUE,"200,000",0,0,0,"2,000,000"
0,1,AngelList,Commerce & Industry,Business Services,Employment & Outsourcing,CA,Equity,FALSE,"1,700,000",0,0,0,"3,000,000"
0,1,AngelList,Technology,Business Development,Enterprise Software,TX,Debt,FALSE,"500,000",0,0,0,"4,500,000"
0,1,AngelList,Financial,Payment Services,Mobile Payment Processing,IL,Equity,FALSE,"500,000",0,0,0,"2,500,000"
0,1,AngelList,Technology,IT Services,Healthcare Information Services,NY,Convertible Debt,FALSE,"200,000",0,0,0,"2,000,000"
0,1,AngelList,Services,Artistic Services,Film/Video Services,CA,Debt,FALSE,"590,000",0,0,0,0
0,1,AngelList,Services,Education,College/University,AZ,Equity,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Home Products",CT,Equity,FALSE,"750,000",0,0,0,"4,000,000"
0,1,AngelList,Technology,Tech. Research & Development,Green Technology,IL,Equity,FALSE,"6,000,000",0,0,0,0
0,1,AngelList,Services,Rental Services,Real Estate Rental & Leasing Services,DC,Equity,FALSE,"2,000,000",0,0,0,"4,000,000"
0,1,AngelList,Services,Consumer Services,Delivery Services,NY,Convertible Debt,FALSE,"400,000","190,000",0,0,"1,200,000"
0,1,AngelList,Energy,Green/Clean Technology,Energy Conservation,CA,Equity,FALSE,"6,000,000","600,000",0,0,"3,000,000"
0,1,AngelList,Services,Artistic Services,Film/Video Services,CA,Equity,FALSE,"300,000",0,0,0,0
0,1,AngelList,Services,Artistic Services,Artistic Services - Other,CA,Convertible Debt,FALSE,"550,000",0,0,0,"2,000,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"1,000,000",0,0,0,"3,000,000"
0,1,AngelList,Services,Health & Fitness,General Health & Wellness,NY,Equity,TRUE,"250,000",0,0,0,"5,000,000"
0,1,AngelList,Healthcare,Healthcare Management,Dental Services,NY,Equity,FALSE,"2,000,000",0,0,0,"8,000,000"
0,1,AngelList,Financial,Crowdfinance,Crowdfunding,OH,Convertible Debt,FALSE,"50,000",0,0,0,0
0,1,AngelList,Consumer Goods,Personal Goods,Cosmetics & Beauty Products,NC,Equity,TRUE,"250,000",0,0,0,"1,500,000"
0,1,AngelList,Healthcare,"Med. Equipment, Supplies & Svcs.",Medical Appliances & Equipment,NY,Equity,FALSE,"300,000","50,000",0,0,"3,000,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"2,000,000",0,0,0,"10,000,000"
0,1,AngelList,Services,Artistic Services,Music Services,CA,Equity,FALSE,"100,000",0,0,0,0
0,1,AngelList,Commerce & Industry,Business Services,Employment & Outsourcing,CA,Equity,FALSE,"1,000,000",0,0,0,"5,500,000"
0,1,AngelList,Consumer Goods,Professional/Hobby,"Professional/Hobby, Other",CA,Equity,FALSE,"375,000",0,0,0,"1,200,000"
0,1,AngelList,Financial,Virtual Currencies,Virtual Currency,GA,Equity,FALSE,"125,000",0,0,0,"500,000"
0,1,AngelList,Technology,Communications,Email Services,CA,Convertible Debt,FALSE,"200,000","125,000",0,0,"2,000,000"
0,1,AngelList,Technology,Computer Software,App Software,MI,Equity,FALSE,"50,000",0,0,0,"200,000"
0,1,AngelList,Services,New Media,Digital Media/New Media,CA,Equity,FALSE,"100,000",0,0,0,0
0,1,AngelList,Technology,IT Services,Technology Services - Other,ID,Equity,FALSE,"200,000",0,0,0,"1,000,000"
0,1,AngelList,Technology,Computer Software,Internet of Things (Real-World Indexing),OR,Convertible Debt,FALSE,"250,000",0,0,0,0
0,1,AngelList,Technology,Communications,Email Services,MA,Equity,FALSE,"1,500,000",0,0,0,"6,000,000"
0,1,Wefunder,Services,Health & Fitness,General Health & Wellness,MN,Equity,FALSE,"350,000","158,000",0,0,0
0,1,AngelList,Services,Health & Fitness,General Health & Wellness,CO,Debt,TRUE,"750,000","385,000",0,0,"3,500,000"
0,1,AngelList,Technology,Social Technology,Crowdsourcing,CA,Convertible Debt,FALSE,"500,000","396,000",0,0,"2,500,000"
0,1,AngelList,Services,Health & Fitness,Holistic Services,CA,Equity,FALSE,"300,000",0,0,0,"400,000"
0,1,AngelList,Technology,Computer Analytics,Recommendation Engine/Matching Services,CA,Equity,FALSE,"500,000",0,0,0,"2,500,000"
0,1,AngelList,Technology,Social Technology,Photo Sharing,WI,Equity,FALSE,"50,000",0,0,0,"500,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Healthcare,Healthcare Management,Specialized Health Services,NY,Equity,FALSE,"2,000,000",0,0,0,0
0,1,AngelList,Consumer Goods,Food Producers,Coffee & Tea,FL,Equity,FALSE,"300,000",0,0,0,"1,000,000"
0,1,AngelList,Technology,Computer Software,App Software,NY,Convertible Debt,FALSE,"500,000","425,000",0,0,"6,000,000"
0,1,AngelList,Services,General Entertainment,Nightlife,GA,Equity,TRUE,"500,000",0,0,0,"3,100,000"
0,1,AngelList,Services,Traditional Media,Publishing,TX,Convertible Debt,FALSE,"100,000",0,0,0,1
0,1,AngelList,Technology,Computer Analytics,Systems Monitoring & Analytics,CA,Debt,FALSE,"750,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,App Software,NY,Equity,FALSE,"750,000","350,000",0,0,0
0,1,AngelList,Technology,Communications,Wireless Communications,CA,Equity,FALSE,"3,000,000",0,0,0,"17,000,000"
0,1,AngelList,Technology,Social Technology,Reviews & Recommendations,CA,Debt,FALSE,"1,600,000",0,0,0,0
0,1,AngelList,Services,Personal Services,Lifestyle,CA,Equity,TRUE,"50,000",0,0,0,"1,000,000"
0,1,AngelList,Technology,Communications,Chat & Video Chat,CA,Equity,FALSE,"1,000,000","350,000",0,0,"4,000,000"
0,1,AngelList,Services,New Media,Digital Media/New Media,NY,Convertible Debt,TRUE,"300,000","227,553",0,0,"7,000,000"
0,1,AngelList,Financial,Virtual Currencies,Virtual Currency,NV,Equity,FALSE,"2,000,000",0,0,0,"18,000,000"
0,1,AngelList,Services,Education,Education K-12,CA,Convertible Debt,FALSE,"450,000",0,0,0,0
0,1,AngelList,Services,General Entertainment,Concert/Theater Ticketing,NY,Equity,FALSE,"250,000","50,000",0,0,"2,000,000"
0,1,AngelList,Technology,Computer Software,Productivity/Data Management,MA,Equity,FALSE,"700,000","429,000",0,0,"4,300,000"
0,1,AngelList,Financial,Alternative Assets,Private Equity,CA,Convertible Debt,FALSE,"2,000,000","1,045,000",0,0,"8,000,000"
0,1,AngelList,Services,Professional Services,Consulting Services,CA,Convertible Debt,FALSE,"600,000","394,500",0,0,"4,000,000"
0,1,AngelList,Services,Travel & Transportation,Transportation Services,CA,Equity,FALSE,"5,000,000",0,0,0,0
0,1,AngelList,Energy,Green/Clean Technology,Solar & Wind,CA,Convertible Debt,FALSE,"500,000","170,000",0,0,"5,000,000"
0,1,AngelList,Technology,Social Technology,Social Media,NY,Equity,TRUE,"100,000",0,0,0,"250,000"
0,1,AngelList,Services,Education,Education K-12,CA,Equity,FALSE,"1,500,000",0,0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Home Products",FL,Equity,FALSE,"250,000","30,000",0,0,"5,000,000"
0,1,AngelList,Commerce & Industry,Sanitation,Waste Management & Recycling,MO,Equity,TRUE,"1,010,000","140,000",0,0,"3,000,000"
0,1,AngelList,Commerce & Industry,Business Services,Employment & Outsourcing,NY,Equity,FALSE,"300,000","125,000",0,0,"1,250,000"
0,1,AngelList,Technology,Communications,Wireless Communications,CA,Equity,FALSE,"500,000",0,0,0,"1,000,000"
0,1,AngelList,Services,Real Estate Services,Real Estate Management,DC,Equity,FALSE,"500,000",0,0,0,"5,000,000"
0,1,AngelList,Services,Consumer Services,Loyalty & Coupon Services,VA,Convertible Debt,FALSE,"250,000",0,0,0,"1,000,000"
0,1,AngelList,Technology,Computer Analytics,Recommendation Engine/Matching Services,CA,Convertible Debt,FALSE,"500,000",0,0,0,"5,000,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Specialty Retail",CA,Convertible Debt,FALSE,"500,000",0,0,0,"4,500,000"
0,1,AngelList,Services,Social Economy,Social Commerce,FL,Convertible Debt,TRUE,"150,000",0,0,0,"3,000,000"
0,1,AngelList,Healthcare,"Med. Equipment, Supplies & Svcs.",Diagnostic,MA,Equity,FALSE,"3,100,000",0,0,0,0
0,1,AngelList,Consumer Goods,Leisure Goods,"Recreational Goods, Other",NY,Equity,FALSE,"75,000",0,0,0,"1,500,000"
0,1,AngelList,Consumer Goods,Home Electronics,Mobile & Accessories,CA,Equity,FALSE,"500,000",0,0,0,"5,000,000"
0,1,AngelList,Technology,Computer Software,Productivity/Data Management,CA,Debt,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Services,Professional Services,Legal Services,NY,Equity,FALSE,"750,000",0,0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Other",CA,Convertible Debt,TRUE,"350,000",0,0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Other",CA,Equity,FALSE,"5,000,000",0,0,0,"20,000,000"
0,1,AngelList,Services,Travel & Transportation,Transportation Services,CA,Equity,FALSE,"2,000,000","1,992,200",0,0,"4,000,000"
0,1,AngelList,Technology,Games & Sports,Online & Mobile Gaming,NY,Equity,FALSE,"300,000",0,0,0,"2,000,000"
0,1,AngelList,Services,Professional Services,Consulting Services,AZ,Equity,Unknown,"100,000",0,0,0,0
0,1,AngelList,Commerce & Industry,Transportation & Shipping,Air Delivery & Freight Services,CA,Convertible Debt,TRUE,"1,000,000","300,000",0,0,"10,000,000"
0,1,AngelList,Services,Marketing,Event Management,CA,Equity,FALSE,"100,000",0,0,0,"10,000"
0,1,AngelList,Technology,Business Development,Task Management & Collaboration,CA,Equity,FALSE,"250,000",0,0,0,"1,750,000"
0,1,AngelList,Technology,Business Development,Enterprise Software,TX,Convertible Debt,FALSE,"500,000","30,000",0,0,"3,200,000"
0,1,AngelList,Consumer Goods,Personal Goods,Fitness Equipment,IL,Equity,FALSE,"15,000","10,000",0,0,0
0,1,AngelList,Services,New Media,Digital Media/New Media,TX,Debt,FALSE,"250,000",0,0,0,"1,200,000"
0,1,AngelList,Services,Education,Education K-12,NY,Equity,FALSE,"1,250,000",0,0,0,"7,250,000"
0,1,AngelList,Services,Advertising Services,Advertising,FL,Equity,FALSE,"200,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"1,000,000",0,0,0,"5,000,000"
0,1,AngelList,Services,Marketing,Social Media Marketing,PA,Equity,TRUE,"1,500,000",0,0,0,"15,000,000"
0,1,AngelList,Services,New Media,Digital Media/New Media,CA,Equity,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Consumer Goods,Personal Goods,Footwear & Accessories,CA,Equity,FALSE,"250,000","100,000",0,0,"100,000"
0,1,AngelList,Commerce & Industry,Business Services,Employment & Outsourcing,VA,Equity,FALSE,"250,000",0,0,0,"1,821,738"
0,1,AngelList,Technology,Computer Software,App Software,NY,Equity,FALSE,"1,000,000",0,0,0,"4,000,000"
0,1,AngelList,Technology,Computer Software,SaaS,MI,Equity,FALSE,"200,000",0,0,0,"4,000,000"
0,1,AngelList,Technology,Technology Hardware,Robotics,CA,Convertible Debt,Unknown,"25,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"50,000",0,0,0,0
